3.500000000,37.127957709,0.933652562,0.095904496,0.165753996,0.165753996,0.095904496,0.165753996,0.165753996,
3.490000000,37.023046109,0.933625797,0.095870133,0.165801618,0.165801618,0.095870133,0.165801618,0.165801618,
3.480000000,36.918134845,0.933598756,0.095835646,0.165849646,0.165849646,0.095835646,0.165849646,0.165849646,
3.470000000,36.813223906,0.933571435,0.095801034,0.165898086,0.165898086,0.095801034,0.165898086,0.165898086,
3.460000000,36.708313248,0.933543829,0.095766297,0.165946944,0.165946944,0.095766297,0.165946944,0.165946944,
3.450000000,36.603402819,0.933515934,0.095731435,0.165996223,0.165996223,0.095731435,0.165996223,0.165996223,
3.440000000,36.498492566,0.933487748,0.095696449,0.166045930,0.166045930,0.095696449,0.166045930,0.166045930,
3.430000000,36.393582499,0.933459263,0.095661339,0.166096072,0.166096072,0.095661339,0.166096072,0.166096072,
3.420000000,36.288672565,0.933430476,0.095626106,0.166146654,0.166146654,0.095626106,0.166146654,0.166146654,
3.410000000,36.183762684,0.933401383,0.095590749,0.166197681,0.166197681,0.095590749,0.166197681,0.166197681,
3.400000000,36.078852843,0.933371978,0.095555269,0.166249160,0.166249160,0.095555269,0.166249160,0.166249160,
3.390000000,35.973942968,0.933342257,0.095519666,0.166301096,0.166301096,0.095519666,0.166301096,0.166301096,
3.380000000,35.869033025,0.933312215,0.095483942,0.166353496,0.166353496,0.095483942,0.166353496,0.166353496,
3.370000000,35.764122827,0.933281851,0.095448096,0.166406362,0.166406362,0.095448096,0.166406362,0.166406362,
3.360000000,35.659215571,0.933251078,0.095412134,0.166459811,0.166459811,0.095412134,0.166459811,0.166459811,
3.350000000,35.554304969,0.933220045,0.095376047,0.166513638,0.166513638,0.095376047,0.166513638,0.166513638,
3.340000000,35.449394005,0.933188672,0.095339840,0.166567953,0.166567953,0.095339840,0.166567953,0.166567953,
3.330000000,35.344482693,0.933156953,0.095303515,0.166622764,0.166622764,0.095303515,0.166622764,0.166622764,
3.320000000,35.239570971,0.933124880,0.095267071,0.166678080,0.166678080,0.095267071,0.166678080,0.166678080,
3.310000000,35.134658782,0.933092448,0.095230510,0.166733907,0.166733907,0.095230510,0.166733907,0.166733907,
3.300000000,35.029746013,0.933059653,0.095193833,0.166790251,0.166790251,0.095193833,0.166790251,0.166790251,
3.290000000,34.924829840,0.933026561,0.095157034,0.166847021,0.166847021,0.095157034,0.166847021,0.166847021,
3.280000000,34.819915696,0.932993023,0.095120126,0.166904421,0.166904421,0.095120126,0.166904421,0.166904421,
3.270000000,34.715000766,0.932959102,0.095083105,0.166962361,0.166962361,0.095083105,0.166962361,0.166962361,
3.260000000,34.610084972,0.932924793,0.095045972,0.167020850,0.167020850,0.095045972,0.167020850,0.167020850,
3.250000000,34.505168228,0.932890089,0.095008728,0.167079894,0.167079894,0.095008728,0.167079894,0.167079894,
3.240000000,34.400250447,0.932854984,0.094971374,0.167139503,0.167139503,0.094971374,0.167139503,0.167139503,
3.230000000,34.295331536,0.932819472,0.094933912,0.167199684,0.167199684,0.094933912,0.167199684,0.167199684,
