0.010000000,2.029726148,0.000000000,-0.408237856,0.406489290,-0.406489290,0.408237856,-0.410010134,0.410010134,
0.020000000,2.029802495,-0.000000000,-0.408206506,0.404720587,-0.404720587,0.408206506,-0.411787197,0.411787197,
0.030000000,2.029929401,-0.000000000,-0.408154204,0.402951228,-0.402951228,0.408154204,-0.413570373,0.413570373,
0.040000000,2.030107026,-0.000000000,-0.408080959,0.401185411,-0.401185411,0.408080958,-0.415355507,0.415355507,
0.050000000,2.030335042,0.000000000,-0.407986706,0.399418794,-0.399418795,0.407986707,-0.417146826,0.417146825,
0.060000000,2.030613701,-0.000000000,-0.407871457,0.397654797,-0.397654798,0.407871458,-0.418940970,0.418940970,
0.070000000,2.030942759,-0.000000000,-0.407735151,0.395891121,-0.395891121,0.407735151,-0.420740142,0.420740142,
0.080000000,2.031321856,-0.000000000,-0.407577700,0.394125741,-0.394125741,0.407577700,-0.422546233,0.422546233,
0.090000000,2.031751259,0.000000000,-0.407399106,0.392361089,-0.392361089,0.407399105,-0.424356860,0.424356860,
0.100000000,2.032230638,0.000000000,-0.407199278,0.390595424,-0.390595424,0.407199278,-0.426173630,0.426173630,
0.110000000,2.032759611,0.000000000,-0.406978105,0.388827306,-0.388827306,0.406978105,-0.427997837,0.427997837,
0.120000000,2.033338356,0.000000000,-0.406735569,0.387058147,-0.387058147,0.406735569,-0.429828068,0.429828068,
0.130000000,2.033966448,-0.000000000,-0.406471545,0.385286437,-0.385286437,0.406471546,-0.431665663,0.431665663,
0.140000000,2.034643604,-0.000000000,-0.406185913,0.383511551,-0.383511551,0.406185914,-0.433511124,0.433511123,
0.150000000,2.035369769,-0.000000000,-0.405878619,0.381733769,-0.381733769,0.405878620,-0.435364073,0.435364073,
0.160000000,2.036144515,0.000000000,-0.405549516,0.379952021,-0.379952021,0.405549516,-0.437225401,0.437225401,
0.170000000,2.036960539,-0.000000000,-0.405197878,0.378143794,-0.378143794,0.405197878,-0.439114964,0.439114963,
0.180000000,2.037830825,0.000000000,-0.404824690,0.376351751,-0.376351751,0.404824690,-0.440994705,0.440994705,
0.190000000,2.038748875,0.000000000,-0.404429300,0.374554770,-0.374554770,0.404429300,-0.442883354,0.442883354,
0.200000000,2.039715760,-0.000000000,-0.404011728,0.372756113,-0.372756113,0.404011728,-0.444777926,0.444777927,
0.210000000,2.040728352,-0.000000000,-0.403571501,0.370947649,-0.370947649,0.403571501,-0.446685443,0.446685443,
0.220000000,2.041788974,0.000000000,-0.403108766,0.369135978,-0.369135978,0.403108766,-0.448599992,0.448599992,
0.230000000,2.042894657,0.000000000,-0.402623048,0.367314134,-0.367314134,0.402623048,-0.450527477,0.450527477,
0.240000000,2.044047522,0.000000000,-0.402114466,0.365487686,-0.365487686,0.402114466,-0.452462935,0.452462935,
0.250000000,2.045244574,-0.000000000,-0.401582521,0.363650232,-0.363650233,0.401582522,-0.454411693,0.454411693,
0.260000000,2.046487922,-0.000000000,-0.401027324,0.361806914,-0.361806914,0.401027324,-0.456369195,0.456369195,
0.270000000,2.047774608,0.000000000,-0.400448360,0.359951921,-0.359951921,0.400448360,-0.458340185,0.458340185,
0.280000000,2.049106554,0.000000000,-0.399845711,0.358089666,-0.358089666,0.399845711,-0.460320756,0.460320756,
0.290000000,2.050480935,-0.000000000,-0.399218855,0.356215041,-0.356215041,0.399218856,-0.462314990,0.462314990,
0.300000000,2.051899478,-0.000000000,-0.398567849,0.354331815,-0.354331815,0.398567849,-0.464319539,0.464319539,
0.310000000,2.053359431,0.000000000,-0.397892155,0.352435379,-0.352435379,0.397892155,-0.466338007,0.466338007,
0.320000000,2.054862341,-0.000000000,-0.397191801,0.350528971,-0.350528971,0.397191802,-0.468367498,0.468367498,
0.330000000,2.056406612,0.000000000,-0.396466383,0.348610221,-0.348610220,0.396466383,-0.470409738,0.470409738,
0.340000000,2.057990600,0.000000000,-0.395715493,0.346676903,-0.346676902,0.395715492,-0.472466268,0.472466268,
0.350000000,2.059615733,-0.000000000,-0.394939118,0.344731825,-0.344731825,0.394939118,-0.474534574,0.474534574,
0.360000000,2.061279416,0.000000000,-0.394136699,0.342771320,-0.342771320,0.394136699,-0.476617335,0.476617335,
0.370000000,2.062982737,-0.000000000,-0.393308180,0.340797553,-0.340797553,0.393308179,-0.478712548,0.478712549,
0.380000000,2.064723515,0.000000000,-0.392453023,0.338807692,-0.338807692,0.392453022,-0.480822184,0.480822185,
0.390000000,2.066502370,-0.000000000,-0.391571114,0.336803123,-0.336803123,0.391571115,-0.482944840,0.482944840,
0.400000000,2.068317409,0.000000000,-0.390661922,0.334781594,-0.334781594,0.390661922,-0.485082001,0.485082000,
0.410000000,2.070168902,-0.000000000,-0.389725294,0.332743962,-0.332743962,0.389725294,-0.487232646,0.487232646,
0.420000000,2.072055251,-0.000000000,-0.388760694,0.330688503,-0.330688503,0.388760694,-0.489397831,0.489397831,
0.430000000,2.073976289,-0.000000000,-0.387767925,0.328615485,-0.328615485,0.387767925,-0.491576952,0.491576952,
0.440000000,2.075931000,0.000000000,-0.386746543,0.326524040,-0.326524040,0.386746543,-0.493770354,0.493770354,
0.450000000,2.077918233,0.000000000,-0.385696080,0.324413179,-0.324413178,0.385696079,-0.495978451,0.495978451,
0.460000000,2.079937585,-0.000000000,-0.384616283,0.322282903,-0.322282903,0.384616284,-0.498200808,0.498200808,
0.470000000,2.081988002,-0.000000000,-0.383506634,0.320132378,-0.320132378,0.383506634,-0.500437731,0.500437730,
0.480000000,2.084068541,0.000000000,-0.382366823,0.317961004,-0.317961004,0.382366823,-0.502689181,0.502689181,
0.490000000,2.086178595,-0.000000000,-0.381196330,0.315768508,-0.315768508,0.381196330,-0.504955055,0.504955055,
0.500000000,2.088316669,0.000000000,-0.379994807,0.313553736,-0.313553736,0.379994807,-0.507235646,0.507235646,
0.510000000,2.090482643,0.000000000,-0.378761745,0.311316976,-0.311316976,0.378761745,-0.509530451,0.509530451,
0.520000000,2.092674447,-0.000000000,-0.377496744,0.309056542,-0.309056542,0.377496744,-0.511840074,0.511840074,
0.530000000,2.094892453,-0.000000000,-0.376199305,0.306773243,-0.306773243,0.376199305,-0.514163651,0.514163651,
0.540000000,2.097156288,0.000000000,-0.374869509,0.304486651,-0.304486651,0.374869509,-0.516488849,0.516488849,
0.550000000,2.099420646,0.000000000,-0.373505771,0.302152556,-0.302152556,0.373505771,-0.518842242,0.518842242,
0.560000000,2.101706676,-0.000000000,-0.372108145,0.299792616,-0.299792617,0.372108145,-0.521210049,0.521210049,
0.570000000,2.104017509,-0.000000000,-0.370676321,0.297410215,-0.297410214,0.370676320,-0.523589753,0.523589754,
0.580000000,2.106343899,0.000000000,-0.369209444,0.294997259,-0.294997259,0.369209444,-0.525985745,0.525985745,
0.590000000,2.108693409,0.000000000,-0.367707387,0.292561170,-0.292561170,0.367707387,-0.528393073,0.528393073,
0.600000000,2.111056523,-0.000000000,-0.366169259,0.290093954,-0.290093954,0.366169259,-0.530815949,0.530815949,
0.610000000,2.113436893,0.000000000,-0.364594759,0.287599434,-0.287599434,0.364594759,-0.533251561,0.533251561,
0.620000000,2.115835408,-0.000000000,-0.362983446,0.285078813,-0.285078813,0.362983446,-0.535698692,0.535698692,
0.630000000,2.118244364,-0.000000000,-0.361334501,0.282526197,-0.282526197,0.361334501,-0.538160131,0.538160131,
0.640000000,2.120666779,0.000000000,-0.359647579,0.279944710,-0.279944710,0.359647579,-0.540633497,0.540633497,
0.650000000,2.123103215,-0.000000000,-0.357922211,0.277335304,-0.277335304,0.357922211,-0.543117685,0.543117685,
0.660000000,2.125546528,0.000000000,-0.356157599,0.274692959,-0.274692959,0.356157599,-0.545614830,0.545614830,
0.670000000,2.127999150,-0.000000000,-0.354353366,0.272020238,-0.272020238,0.354353366,-0.548122872,0.548122871,
0.680000000,2.130459126,-0.000000000,-0.352508939,0.269316284,-0.269316284,0.352508939,-0.550641614,0.550641614,
0.690000000,2.132927485,-0.000000000,-0.350623843,0.266582450,-0.266582450,0.350623843,-0.553169701,0.553169701,
0.700000000,2.135397572,-0.000000000,-0.348697347,0.263814609,-0.263814608,0.348697347,-0.555708568,0.555708568,
0.710000000,2.137871139,0.000000000,-0.346729025,0.261014754,-0.261014755,0.346729025,-0.558256466,0.558256466,
0.720000000,2.140348226,-0.000000000,-0.344718376,0.258183584,-0.258183584,0.344718377,-0.560812337,0.560812337,
